player,player_team,opponent_team,runs_batter,balls_faced,strike_rate,role,runs_bowler,bowler_wicket,ball_no,overs,economy
AD Mathews,Other,Rajasthan Royals,53.0,47.0,112.7659574468085,batter,,,,,
AD Mathews,Other,Royal Challengers Bengaluru,46.0,36.0,127.77777777777777,batter,,,,,
AD Mathews,Other,Sunrisers Hyderabad,28.0,30.0,93.33333333333333,batter,,,,,
AD Nath,Other,Mumbai Indians,12.0,11.0,109.09090909090908,batter,,,,,
AD Nath,Other,Punjab Kings,0.0,1.0,0.0,batter,,,,,
AD Nath,Other,Royal Challengers Bengaluru,3.0,6.0,50.0,batter,,,,,
AD Nath,Other,Sunrisers Hyderabad,5.0,10.0,50.0,batter,,,,,
AD Nath,Punjab Kings,Rajasthan Royals,9.0,13.0,69.23076923076923,batter,,,,,
AD Nath,Royal Challengers Bengaluru,Chennai Super Kings,24.0,20.0,120.0,batter,,,,,
AD Nath,Royal Challengers Bengaluru,Delhi Capitals,19.0,12.0,158.33333333333331,batter,,,,,
AD Nath,Royal Challengers Bengaluru,Kolkata Knight Riders,13.0,15.0,86.66666666666667,batter,,,,,
AD Nath,Royal Challengers Bengaluru,Mumbai Indians,2.0,3.0,66.66666666666666,batter,,,,,
AD Nath,Royal Challengers Bengaluru,Punjab Kings,3.0,7.0,42.857142857142854,batter,,,,,
AD Russell,Delhi Capitals,Chennai Super Kings,16.0,11.0,145.45454545454547,batter,,,,,
AD Russell,Delhi Capitals,Kolkata Knight Riders,4.0,8.0,50.0,batter,,,,,
AD Russell,Delhi Capitals,Rajasthan Royals,7.0,6.0,116.66666666666667,batter,,,,,
AD Russell,Delhi Capitals,Royal Challengers Bengaluru,31.0,15.0,206.66666666666669,batter,,,,,
AD Russell,Kolkata Knight Riders,Chennai Super Kings,343.0,205.0,167.3170731707317,batter,,,,,
AD Russell,Kolkata Knight Riders,Delhi Capitals,396.0,229.0,172.92576419213975,batter,,,,,
AD Russell,Kolkata Knight Riders,Gujarat Titans,104.0,61.0,170.4918032786885,batter,,,,,
AD Russell,Kolkata Knight Riders,Lucknow Super Giants,76.0,51.0,149.01960784313727,batter,,,,,
AD Russell,Kolkata Knight Riders,Mumbai Indians,260.0,175.0,148.57142857142858,batter,,,,,
AD Russell,Kolkata Knight Riders,Punjab Kings,449.0,227.0,197.79735682819384,batter,,,,,
AD Russell,Kolkata Knight Riders,Rajasthan Royals,250.0,145.0,172.41379310344826,batter,,,,,
AD Russell,Kolkata Knight Riders,Rising Pune Supergiants,17.0,11.0,154.54545454545453,batter,,,,,
AD Russell,Kolkata Knight Riders,Royal Challengers Bengaluru,396.0,201.0,197.01492537313433,batter,,,,,
AD Russell,Kolkata Knight Riders,Sunrisers Hyderabad,306.0,180.0,170.0,batter,,,,,
AF Milne,Mumbai Indians,Chennai Super Kings,15.0,15.0,100.0,batter,,,,,
AF Milne,Mumbai Indians,Kolkata Knight Riders,1.0,1.0,100.0,batter,,,,,
AF Milne,Mumbai Indians,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
AF Milne,Royal Challengers Bengaluru,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
AF Milne,Royal Challengers Bengaluru,Rising Pune Supergiants,7.0,11.0,63.63636363636363,batter,,,,,
AG Murtaza,Mumbai Indians,Rajasthan Royals,2.0,5.0,40.0,batter,,,,,
AG Murtaza,Other,Kolkata Knight Riders,3.0,5.0,60.0,batter,,,,,
AG Murtaza,Other,Royal Challengers Bengaluru,5.0,4.0,125.0,batter,,,,,
AG Paunikar,Rajasthan Royals,Delhi Capitals,5.0,8.0,62.5,batter,,,,,
AG Paunikar,Rajasthan Royals,Kolkata Knight Riders,24.0,30.0,80.0,batter,,,,,
AG Paunikar,Rajasthan Royals,Royal Challengers Bengaluru,0.0,1.0,0.0,batter,,,,,
AG Paunikar,Rajasthan Royals,Sunrisers Hyderabad,20.0,19.0,105.26315789473684,batter,,,,,
AJ Finch,Delhi Capitals,Kolkata Knight Riders,30.0,27.0,111.11111111111111,batter,,,,,
AJ Finch,Delhi Capitals,Mumbai Indians,8.0,12.0,66.66666666666666,batter,,,,,
AJ Finch,Delhi Capitals,Other,25.0,12.0,208.33333333333334,batter,,,,,
AJ Finch,Delhi Capitals,Punjab Kings,3.0,5.0,60.0,batter,,,,,
AJ Finch,Delhi Capitals,Rajasthan Royals,11.0,14.0,78.57142857142857,batter,,,,,
AJ Finch,Delhi Capitals,Royal Challengers Bengaluru,25.0,24.0,104.16666666666667,batter,,,,,
AJ Finch,Delhi Capitals,Sunrisers Hyderabad,0.0,3.0,0.0,batter,,,,,
AJ Finch,Kolkata Knight Riders,Delhi Capitals,3.0,7.0,42.857142857142854,batter,,,,,
AJ Finch,Kolkata Knight Riders,Lucknow Super Giants,14.0,14.0,100.0,batter,,,,,
AJ Finch,Kolkata Knight Riders,Rajasthan Royals,62.0,35.0,177.14285714285714,batter,,,,,
AJ Finch,Kolkata Knight Riders,Sunrisers Hyderabad,7.0,5.0,140.0,batter,,,,,
AJ Finch,Mumbai Indians,Kolkata Knight Riders,5.0,5.0,100.0,batter,,,,,
AJ Finch,Mumbai Indians,Punjab Kings,8.0,14.0,57.14285714285714,batter,,,,,
AJ Finch,Mumbai Indians,Rajasthan Royals,10.0,14.0,71.42857142857143,batter,,,,,
AJ Finch,Other,Chennai Super Kings,82.0,54.0,151.85185185185185,batter,,,,,
AJ Finch,Other,Delhi Capitals,190.0,130.0,146.15384615384613,batter,,,,,
AJ Finch,Other,Kolkata Knight Riders,154.0,93.0,165.59139784946237,batter,,,,,
AJ Finch,Other,Mumbai Indians,78.0,75.0,104.0,batter,,,,,
AJ Finch,Other,Punjab Kings,153.0,103.0,148.54368932038835,batter,,,,,
AJ Finch,Other,Rajasthan Royals,109.0,85.0,128.23529411764707,batter,,,,,
AJ Finch,Other,Rising Pune Supergiants,96.0,61.0,157.37704918032787,batter,,,,,
AJ Finch,Other,Royal Challengers Bengaluru,165.0,119.0,138.65546218487395,batter,,,,,
AJ Finch,Other,Sunrisers Hyderabad,122.0,99.0,123.23232323232322,batter,,,,,
AJ Finch,Punjab Kings,Chennai Super Kings,4.0,7.0,57.14285714285714,batter,,,,,
AJ Finch,Punjab Kings,Delhi Capitals,2.0,4.0,50.0,batter,,,,,
AJ Finch,Punjab Kings,Kolkata Knight Riders,34.0,20.0,170.0,batter,,,,,
AJ Finch,Punjab Kings,Mumbai Indians,46.0,35.0,131.42857142857142,batter,,,,,
AJ Finch,Punjab Kings,Royal Challengers Bengaluru,26.0,24.0,108.33333333333333,batter,,,,,
AJ Finch,Punjab Kings,Sunrisers Hyderabad,22.0,10.0,220.00000000000003,batter,,,,,
AJ Finch,Rajasthan Royals,Kolkata Knight Riders,21.0,21.0,100.0,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Chennai Super Kings,17.0,20.0,85.0,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Delhi Capitals,13.0,14.0,92.85714285714286,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Kolkata Knight Riders,63.0,58.0,108.62068965517241,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Mumbai Indians,52.0,35.0,148.57142857142858,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Punjab Kings,40.0,39.0,102.56410256410255,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Rajasthan Royals,22.0,18.0,122.22222222222223,batter,,,,,
AJ Finch,Royal Challengers Bengaluru,Sunrisers Hyderabad,61.0,57.0,107.01754385964912,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Chennai Super Kings,51.0,48.0,106.25,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Delhi Capitals,92.0,60.0,153.33333333333334,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Kolkata Knight Riders,8.0,8.0,100.0,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Mumbai Indians,84.0,77.0,109.09090909090908,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Punjab Kings,39.0,38.0,102.63157894736842,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Rajasthan Royals,11.0,15.0,73.33333333333333,batter,,,,,
AJ Finch,Sunrisers Hyderabad,Royal Challengers Bengaluru,24.0,17.0,141.1764705882353,batter,,,,,
AJ Hosein,Sunrisers Hyderabad,Delhi Capitals,16.0,10.0,160.0,batter,,,,,
AJ Turner,Lucknow Super Giants,Kolkata Knight Riders,16.0,9.0,177.77777777777777,batter,,,,,
AJ Turner,Lucknow Super Giants,Mumbai Indians,5.0,9.0,55.55555555555556,batter,,,,,
AJ Turner,Rajasthan Royals,Delhi Capitals,0.0,1.0,0.0,batter,,,,,
AJ Turner,Rajasthan Royals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
AJ Turner,Rajasthan Royals,Punjab Kings,0.0,1.0,0.0,batter,,,,,
AJ Turner,Rajasthan Royals,Sunrisers Hyderabad,3.0,7.0,42.857142857142854,batter,,,,,
AJ Tye,Other,Mumbai Indians,25.0,12.0,208.33333333333334,batter,,,,,
AJ Tye,Other,Punjab Kings,22.0,12.0,183.33333333333331,batter,,,,,
AJ Tye,Other,Royal Challengers Bengaluru,6.0,6.0,100.0,batter,,,,,
AJ Tye,Punjab Kings,Chennai Super Kings,3.0,6.0,50.0,batter,,,,,
AJ Tye,Punjab Kings,Delhi Capitals,3.0,9.0,33.33333333333333,batter,,,,,
AJ Tye,Punjab Kings,Kolkata Knight Riders,14.0,12.0,116.66666666666667,batter,,,,,
AJ Tye,Punjab Kings,Rajasthan Royals,1.0,1.0,100.0,batter,,,,,
AJ Tye,Punjab Kings,Royal Challengers Bengaluru,7.0,10.0,70.0,batter,,,,,
AJ Tye,Punjab Kings,Sunrisers Hyderabad,4.0,2.0,200.0,batter,,,,,
AJ Tye,Rajasthan Royals,Delhi Capitals,6.0,6.0,100.0,batter,,,,,
AK Markram,Lucknow Super Giants,Chennai Super Kings,6.0,6.0,100.0,batter,,,,,
AK Markram,Lucknow Super Giants,Delhi Capitals,78.0,54.0,144.44444444444443,batter,,,,,
AK Markram,Lucknow Super Giants,Gujarat Titans,124.0,76.0,163.1578947368421,batter,,,,,
AK Markram,Lucknow Super Giants,Kolkata Knight Riders,69.0,43.0,160.46511627906978,batter,,,,,
AK Markram,Lucknow Super Giants,Mumbai Indians,62.0,49.0,126.53061224489797,batter,,,,,
AK Markram,Lucknow Super Giants,Punjab Kings,41.0,28.0,146.42857142857142,batter,,,,,
AK Markram,Lucknow Super Giants,Rajasthan Royals,66.0,45.0,146.66666666666666,batter,,,,,
AK Markram,Lucknow Super Giants,Royal Challengers Bengaluru,12.0,8.0,150.0,batter,,,,,
AK Markram,Lucknow Super Giants,Sunrisers Hyderabad,107.0,69.0,155.07246376811594,batter,,,,,
AK Markram,Punjab Kings,Chennai Super Kings,13.0,8.0,162.5,batter,,,,,
AK Markram,Punjab Kings,Kolkata Knight Riders,18.0,16.0,112.5,batter,,,,,
AK Markram,Punjab Kings,Mumbai Indians,42.0,29.0,144.82758620689654,batter,,,,,
AK Markram,Punjab Kings,Rajasthan Royals,26.0,20.0,130.0,batter,,,,,
AK Markram,Punjab Kings,Royal Challengers Bengaluru,20.0,14.0,142.85714285714286,batter,,,,,
AK Markram,Punjab Kings,Sunrisers Hyderabad,27.0,32.0,84.375,batter,,,,,
AK Markram,Sunrisers Hyderabad,Chennai Super Kings,111.0,84.0,132.14285714285714,batter,,,,,
AK Markram,Sunrisers Hyderabad,Delhi Capitals,54.0,46.0,117.3913043478261,batter,,,,,
AK Markram,Sunrisers Hyderabad,Gujarat Titans,95.0,77.0,123.37662337662339,batter,,,,,
AK Markram,Sunrisers Hyderabad,Kolkata Knight Riders,229.0,163.0,140.4907975460123,batter,,,,,
AK Markram,Sunrisers Hyderabad,Lucknow Super Giants,40.0,35.0,114.28571428571428,batter,,,,,
AK Markram,Sunrisers Hyderabad,Mumbai Indians,79.0,56.0,141.07142857142858,batter,,,,,
AK Markram,Sunrisers Hyderabad,Punjab Kings,99.0,67.0,147.76119402985074,batter,,,,,
AK Markram,Sunrisers Hyderabad,Rajasthan Royals,64.0,48.0,133.33333333333331,batter,,,,,
AK Markram,Sunrisers Hyderabad,Royal Challengers Bengaluru,78.0,72.0,108.33333333333333,batter,,,,,
AL Menaria,Rajasthan Royals,Chennai Super Kings,46.0,52.0,88.46153846153845,batter,,,,,
AL Menaria,Rajasthan Royals,Delhi Capitals,25.0,21.0,119.04761904761905,batter,,,,,
AL Menaria,Rajasthan Royals,Kolkata Knight Riders,89.0,74.0,120.27027027027026,batter,,,,,
AL Menaria,Rajasthan Royals,Mumbai Indians,45.0,39.0,115.38461538461537,batter,,,,,
AL Menaria,Rajasthan Royals,Other,78.0,71.0,109.85915492957747,batter,,,,,
AL Menaria,Rajasthan Royals,Punjab Kings,68.0,56.0,121.42857142857142,batter,,,,,
AL Menaria,Rajasthan Royals,Royal Challengers Bengaluru,8.0,6.0,133.33333333333331,batter,,,,,
AL Menaria,Rajasthan Royals,Sunrisers Hyderabad,42.0,37.0,113.51351351351352,batter,,,,,
AM Nayar,Mumbai Indians,Chennai Super Kings,140.0,87.0,160.91954022988506,batter,,,,,
AM Nayar,Mumbai Indians,Delhi Capitals,25.0,41.0,60.97560975609756,batter,,,,,
AM Nayar,Mumbai Indians,Kolkata Knight Riders,13.0,16.0,81.25,batter,,,,,
AM Nayar,Mumbai Indians,Punjab Kings,44.0,36.0,122.22222222222223,batter,,,,,
AM Nayar,Mumbai Indians,Rajasthan Royals,72.0,49.0,146.9387755102041,batter,,,,,
AM Nayar,Mumbai Indians,Royal Challengers Bengaluru,80.0,59.0,135.59322033898303,batter,,,,,
AM Nayar,Mumbai Indians,Sunrisers Hyderabad,83.0,53.0,156.60377358490567,batter,,,,,
AM Nayar,Other,Chennai Super Kings,2.0,5.0,40.0,batter,,,,,
AM Nayar,Other,Mumbai Indians,17.0,21.0,80.95238095238095,batter,,,,,
AM Nayar,Other,Punjab Kings,27.0,28.0,96.42857142857143,batter,,,,,
AM Nayar,Other,Royal Challengers Bengaluru,1.0,3.0,33.33333333333333,batter,,,,,
AM Nayar,Other,Sunrisers Hyderabad,19.0,16.0,118.75,batter,,,,,
AM Nayar,Punjab Kings,Chennai Super Kings,0.0,1.0,0.0,batter,,,,,
AM Nayar,Punjab Kings,Delhi Capitals,17.0,13.0,130.76923076923077,batter,,,,,
AM Nayar,Punjab Kings,Kolkata Knight Riders,0.0,2.0,0.0,batter,,,,,
AM Nayar,Punjab Kings,Mumbai Indians,14.0,9.0,155.55555555555557,batter,,,,,
AM Nayar,Punjab Kings,Other,36.0,46.0,78.26086956521739,batter,,,,,
AM Nayar,Punjab Kings,Rajasthan Royals,20.0,21.0,95.23809523809523,batter,,,,,
AM Nayar,Punjab Kings,Royal Challengers Bengaluru,3.0,7.0,42.857142857142854,batter,,,,,
AM Nayar,Punjab Kings,Sunrisers Hyderabad,16.0,17.0,94.11764705882352,batter,,,,,
AM Nayar,Rajasthan Royals,Chennai Super Kings,5.0,7.0,71.42857142857143,batter,,,,,
AM Nayar,Rajasthan Royals,Punjab Kings,23.0,20.0,114.99999999999999,batter,,,,,
AM Nayar,Rajasthan Royals,Royal Challengers Bengaluru,11.0,17.0,64.70588235294117,batter,,,,,
AM Nayar,Rajasthan Royals,Sunrisers Hyderabad,4.0,3.0,133.33333333333331,batter,,,,,
AM Rahane,Chennai Super Kings,Delhi Capitals,66.0,50.0,132.0,batter,,,,,
AM Rahane,Chennai Super Kings,Gujarat Titans,57.0,40.0,142.5,batter,,,,,
AM Rahane,Chennai Super Kings,Kolkata Knight Riders,87.0,40.0,217.49999999999997,batter,,,,,
AM Rahane,Chennai Super Kings,Lucknow Super Giants,37.0,27.0,137.03703703703704,batter,,,,,
AM Rahane,Chennai Super Kings,Mumbai Indians,87.0,52.0,167.30769230769232,batter,,,,,
AM Rahane,Chennai Super Kings,Punjab Kings,38.0,31.0,122.58064516129032,batter,,,,,
AM Rahane,Chennai Super Kings,Rajasthan Royals,46.0,32.0,143.75,batter,,,,,
AM Rahane,Chennai Super Kings,Royal Challengers Bengaluru,97.0,61.0,159.01639344262296,batter,,,,,
AM Rahane,Chennai Super Kings,Sunrisers Hyderabad,53.0,52.0,101.92307692307692,batter,,,,,
AM Rahane,Delhi Capitals,Chennai Super Kings,8.0,10.0,80.0,batter,,,,,
AM Rahane,Delhi Capitals,Kolkata Knight Riders,0.0,1.0,0.0,batter,,,,,
AM Rahane,Delhi Capitals,Mumbai Indians,17.0,22.0,77.27272727272727,batter,,,,,
AM Rahane,Delhi Capitals,Rajasthan Royals,10.0,17.0,58.82352941176471,batter,,,,,
AM Rahane,Delhi Capitals,Royal Challengers Bengaluru,60.0,46.0,130.43478260869566,batter,,,,,
AM Rahane,Delhi Capitals,Sunrisers Hyderabad,26.0,19.0,136.8421052631579,batter,,,,,
AM Rahane,Kolkata Knight Riders,Chennai Super Kings,140.0,106.0,132.0754716981132,batter,,,,,
AM Rahane,Kolkata Knight Riders,Delhi Capitals,34.0,28.0,121.42857142857142,batter,,,,,
AM Rahane,Kolkata Knight Riders,Gujarat Titans,50.0,36.0,138.88888888888889,batter,,,,,
AM Rahane,Kolkata Knight Riders,Lucknow Super Giants,102.0,59.0,172.8813559322034,batter,,,,,
AM Rahane,Kolkata Knight Riders,Mumbai Indians,110.0,82.0,134.14634146341464,batter,,,,,
AM Rahane,Kolkata Knight Riders,Punjab Kings,37.0,34.0,108.8235294117647,batter,,,,,
AM Rahane,Kolkata Knight Riders,Rajasthan Royals,48.0,39.0,123.07692307692308,batter,,,,,
AM Rahane,Kolkata Knight Riders,Royal Challengers Bengaluru,65.0,41.0,158.53658536585365,batter,,,,,
AM Rahane,Kolkata Knight Riders,Sunrisers Hyderabad,89.0,69.0,128.9855072463768,batter,,,,,
AM Rahane,Mumbai Indians,Delhi Capitals,68.0,53.0,128.30188679245282,batter,,,,,
AM Rahane,Mumbai Indians,Kolkata Knight Riders,14.0,18.0,77.77777777777779,batter,,,,,
AM Rahane,Mumbai Indians,Punjab Kings,1.0,5.0,20.0,batter,,,,,
AM Rahane,Mumbai Indians,Rajasthan Royals,3.0,7.0,42.857142857142854,batter,,,,,
AM Rahane,Mumbai Indians,Royal Challengers Bengaluru,62.0,50.0,124.0,batter,,,,,
AM Rahane,Mumbai Indians,Sunrisers Hyderabad,0.0,7.0,0.0,batter,,,,,
AM Rahane,Rajasthan Royals,Chennai Super Kings,265.0,219.0,121.00456621004567,batter,,,,,
AM Rahane,Rajasthan Royals,Delhi Capitals,601.0,441.0,136.28117913832202,batter,,,,,
AM Rahane,Rajasthan Royals,Kolkata Knight Riders,338.0,276.0,122.46376811594205,batter,,,,,
AM Rahane,Rajasthan Royals,Mumbai Indians,308.0,265.0,116.22641509433961,batter,,,,,
AM Rahane,Rajasthan Royals,Other,181.0,143.0,126.57342657342659,batter,,,,,
AM Rahane,Rajasthan Royals,Punjab Kings,373.0,317.0,117.66561514195584,batter,,,,,
AM Rahane,Rajasthan Royals,Royal Challengers Bengaluru,347.0,271.0,128.04428044280442,batter,,,,,
AM Rahane,Rajasthan Royals,Sunrisers Hyderabad,397.0,359.0,110.58495821727018,batter,,,,,
AM Rahane,Rising Pune Supergiants,Delhi Capitals,115.0,94.0,122.34042553191489,batter,,,,,
AM Rahane,Rising Pune Supergiants,Kolkata Knight Riders,126.0,108.0,116.66666666666667,batter,,,,,
AM Rahane,Rising Pune Supergiants,Mumbai Indians,268.0,194.0,138.1443298969072,batter,,,,,
AM Rahane,Rising Pune Supergiants,Other,78.0,69.0,113.04347826086956,batter,,,,,
AM Rahane,Rising Pune Supergiants,Punjab Kings,81.0,75.0,108.0,batter,,,,,
AM Rahane,Rising Pune Supergiants,Royal Challengers Bengaluru,170.0,127.0,133.85826771653544,batter,,,,,
AM Rahane,Rising Pune Supergiants,Sunrisers Hyderabad,24.0,35.0,68.57142857142857,batter,,,,,
AN Ahmed,Mumbai Indians,Chennai Super Kings,4.0,7.0,57.14285714285714,batter,,,,,
AN Ahmed,Mumbai Indians,Royal Challengers Bengaluru,18.0,13.0,138.46153846153845,batter,,,,,
AN Ahmed,Royal Challengers Bengaluru,Chennai Super Kings,4.0,1.0,400.0,batter,,,,,
AN Ahmed,Royal Challengers Bengaluru,Kolkata Knight Riders,5.0,2.0,250.0,batter,,,,,
AN Ahmed,Royal Challengers Bengaluru,Mumbai Indians,1.0,1.0,100.0,batter,,,,,
AN Ahmed,Royal Challengers Bengaluru,Sunrisers Hyderabad,4.0,2.0,200.0,batter,,,,,
AN Ghosh,Kolkata Knight Riders,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
AN Ghosh,Kolkata Knight Riders,Royal Challengers Bengaluru,7.0,7.0,100.0,batter,,,,,
AP Dole,Rajasthan Royals,Mumbai Indians,30.0,18.0,166.66666666666669,batter,,,,,
AP Dole,Rajasthan Royals,Sunrisers Hyderabad,4.0,4.0,100.0,batter,,,,,
AP Majumdar,Other,Kolkata Knight Riders,17.0,22.0,77.27272727272727,batter,,,,,
AP Majumdar,Other,Rajasthan Royals,39.0,28.0,139.28571428571428,batter,,,,,
AP Majumdar,Other,Royal Challengers Bengaluru,31.0,26.0,119.23076923076923,batter,,,,,
AP Tare,Delhi Capitals,Mumbai Indians,0.0,1.0,0.0,batter,,,,,
AP Tare,Delhi Capitals,Rising Pune Supergiants,0.0,5.0,0.0,batter,,,,,
AP Tare,Delhi Capitals,Royal Challengers Bengaluru,18.0,17.0,105.88235294117648,batter,,,,,
AP Tare,Mumbai Indians,Chennai Super Kings,39.0,33.0,118.18181818181819,batter,,,,,
AP Tare,Mumbai Indians,Delhi Capitals,39.0,28.0,139.28571428571428,batter,,,,,
AP Tare,Mumbai Indians,Kolkata Knight Riders,34.0,35.0,97.14285714285714,batter,,,,,
AP Tare,Mumbai Indians,Punjab Kings,45.0,28.0,160.71428571428572,batter,,,,,
AP Tare,Mumbai Indians,Rajasthan Royals,123.0,78.0,157.69230769230768,batter,,,,,
AP Tare,Mumbai Indians,Royal Challengers Bengaluru,26.0,28.0,92.85714285714286,batter,,,,,
AP Tare,Mumbai Indians,Sunrisers Hyderabad,7.0,5.0,140.0,batter,,,,,
AP Tare,Sunrisers Hyderabad,Punjab Kings,0.0,1.0,0.0,batter,,,,,
AP Tare,Sunrisers Hyderabad,Rising Pune Supergiants,8.0,14.0,57.14285714285714,batter,,,,,
AR Bawne,Delhi Capitals,Kolkata Knight Riders,12.0,12.0,100.0,batter,,,,,
AR Patel,Delhi Capitals,Chennai Super Kings,123.0,97.0,126.8041237113402,batter,,,,,
AR Patel,Delhi Capitals,Gujarat Titans,203.0,150.0,135.33333333333331,batter,,,,,
AR Patel,Delhi Capitals,Kolkata Knight Riders,136.0,114.0,119.29824561403508,batter,,,,,
AR Patel,Delhi Capitals,Lucknow Super Giants,128.0,77.0,166.23376623376623,batter,,,,,
AR Patel,Delhi Capitals,Mumbai Indians,229.0,147.0,155.78231292517006,batter,,,,,
AR Patel,Delhi Capitals,Punjab Kings,46.0,45.0,102.22222222222221,batter,,,,,
AR Patel,Delhi Capitals,Rajasthan Royals,104.0,67.0,155.22388059701493,batter,,,,,
AR Patel,Delhi Capitals,Royal Challengers Bengaluru,146.0,97.0,150.51546391752578,batter,,,,,
AR Patel,Delhi Capitals,Sunrisers Hyderabad,118.0,100.0,118.0,batter,,,,,
AR Patel,Punjab Kings,Chennai Super Kings,57.0,54.0,105.55555555555556,batter,,,,,
AR Patel,Punjab Kings,Delhi Capitals,148.0,127.0,116.53543307086613,batter,,,,,
AR Patel,Punjab Kings,Kolkata Knight Riders,69.0,53.0,130.18867924528303,batter,,,,,
AR Patel,Punjab Kings,Mumbai Indians,52.0,47.0,110.63829787234043,batter,,,,,
AR Patel,Punjab Kings,Other,40.0,22.0,181.8181818181818,batter,,,,,
AR Patel,Punjab Kings,Rajasthan Royals,49.0,45.0,108.88888888888889,batter,,,,,
AR Patel,Punjab Kings,Rising Pune Supergiants,47.0,45.0,104.44444444444446,batter,,,,,
AR Patel,Punjab Kings,Royal Challengers Bengaluru,133.0,87.0,152.8735632183908,batter,,,,,
AR Patel,Punjab Kings,Sunrisers Hyderabad,91.0,62.0,146.7741935483871,batter,,,,,
AS Joseph,Gujarat Titans,Chennai Super Kings,0.0,1.0,0.0,batter,,,,,
AS Joseph,Gujarat Titans,Kolkata Knight Riders,1.0,1.0,100.0,batter,,,,,
AS Joseph,Gujarat Titans,Mumbai Indians,7.0,12.0,58.333333333333336,batter,,,,,
AS Joseph,Gujarat Titans,Punjab Kings,4.0,5.0,80.0,batter,,,,,
AS Joseph,Mumbai Indians,Punjab Kings,15.0,13.0,115.38461538461537,batter,,,,,
AS Rajpoot,Chennai Super Kings,Mumbai Indians,2.0,6.0,33.33333333333333,batter,,,,,
AS Rajpoot,Kolkata Knight Riders,Mumbai Indians,4.0,7.0,57.14285714285714,batter,,,,,
AS Rajpoot,Punjab Kings,Chennai Super Kings,2.0,4.0,50.0,batter,,,,,
AS Rajpoot,Punjab Kings,Royal Challengers Bengaluru,1.0,5.0,20.0,batter,,,,,
AS Rajpoot,Punjab Kings,Sunrisers Hyderabad,8.0,9.0,88.88888888888889,batter,,,,,
AS Rajpoot,Rajasthan Royals,Kolkata Knight Riders,7.0,5.0,140.0,batter,,,,,
AS Rajpoot,Rajasthan Royals,Mumbai Indians,2.0,5.0,40.0,batter,,,,,
AS Raut,Rajasthan Royals,Chennai Super Kings,28.0,23.0,121.73913043478262,batter,,,,,
AS Raut,Rajasthan Royals,Delhi Capitals,11.0,13.0,84.61538461538461,batter,,,,,
AS Raut,Rajasthan Royals,Kolkata Knight Riders,34.0,32.0,106.25,batter,,,,,
AS Raut,Rajasthan Royals,Mumbai Indians,20.0,17.0,117.64705882352942,batter,,,,,
AS Raut,Rajasthan Royals,Punjab Kings,27.0,26.0,103.84615384615385,batter,,,,,
AS Raut,Rajasthan Royals,Royal Challengers Bengaluru,37.0,28.0,132.14285714285714,batter,,,,,
AS Raut,Rajasthan Royals,Sunrisers Hyderabad,37.0,28.0,132.14285714285714,batter,,,,,
AS Roy,Kolkata Knight Riders,Chennai Super Kings,4.0,4.0,100.0,batter,,,,,
AS Roy,Kolkata Knight Riders,Delhi Capitals,0.0,2.0,0.0,batter,,,,,
AS Roy,Kolkata Knight Riders,Lucknow Super Giants,0.0,2.0,0.0,batter,,,,,
AS Roy,Kolkata Knight Riders,Punjab Kings,4.0,5.0,80.0,batter,,,,,
AS Roy,Kolkata Knight Riders,Rajasthan Royals,6.0,6.0,100.0,batter,,,,,
AS Roy,Kolkata Knight Riders,Sunrisers Hyderabad,13.0,9.0,144.44444444444443,batter,,,,,
AS Yadav,Sunrisers Hyderabad,Chennai Super Kings,0.0,1.0,0.0,batter,,,,,
AS Yadav,Sunrisers Hyderabad,Delhi Capitals,12.0,7.0,171.42857142857142,batter,,,,,
AS Yadav,Sunrisers Hyderabad,Kolkata Knight Riders,10.0,10.0,100.0,batter,,,,,
AS Yadav,Sunrisers Hyderabad,Rajasthan Royals,16.0,9.0,177.77777777777777,batter,,,,,
AS Yadav,Sunrisers Hyderabad,Royal Challengers Bengaluru,11.0,12.0,91.66666666666666,batter,,,,,
AT Carey,Delhi Capitals,Chennai Super Kings,4.0,7.0,57.14285714285714,batter,,,,,
AT Carey,Delhi Capitals,Mumbai Indians,14.0,9.0,155.55555555555557,batter,,,,,
