bowler,batting_team,runs_conceded,wickets,balls,overs,economy,average,strike_rate
MJ Henry,Rajasthan Royals,72,0,37,6.166666666666667,11.675675675675675,72.0,37.0
MJ Henry,Royal Challengers Bengaluru,36,0,18,3.0,12.0,36.0,18.0
MJ McClenaghan,Chennai Super Kings,199,8,144,24.0,8.291666666666666,24.875,18.0
MJ McClenaghan,Delhi Capitals,214,11,164,27.333333333333332,7.829268292682928,19.454545454545453,14.909090909090908
MJ McClenaghan,Kolkata Knight Riders,213,7,173,28.833333333333332,7.38728323699422,30.428571428571427,24.714285714285715
MJ McClenaghan,Other,133,6,98,16.333333333333332,8.142857142857144,22.166666666666668,16.333333333333332
MJ McClenaghan,Punjab Kings,284,10,200,33.333333333333336,8.52,28.4,20.0
MJ McClenaghan,Rajasthan Royals,91,4,74,12.333333333333334,7.378378378378378,22.75,18.5
MJ McClenaghan,Rising Pune Supergiants,172,3,121,20.166666666666668,8.52892561983471,57.333333333333336,40.333333333333336
MJ McClenaghan,Royal Challengers Bengaluru,300,11,208,34.666666666666664,8.653846153846155,27.272727272727273,18.90909090909091
MJ McClenaghan,Sunrisers Hyderabad,197,11,164,27.333333333333332,7.207317073170732,17.90909090909091,14.909090909090908
MJ Santner,Chennai Super Kings,38,1,33,5.5,6.909090909090909,38.0,33.0
MJ Santner,Delhi Capitals,76,6,69,11.5,6.608695652173913,12.666666666666666,11.5
MJ Santner,Gujarat Titans,122,1,84,14.0,8.714285714285714,122.0,84.0
MJ Santner,Kolkata Knight Riders,108,4,89,14.833333333333334,7.280898876404494,27.0,22.25
MJ Santner,Lucknow Super Giants,67,1,48,8.0,8.375,67.0,48.0
MJ Santner,Mumbai Indians,57,5,66,11.0,5.181818181818182,11.4,13.2
MJ Santner,Punjab Kings,74,3,69,11.5,6.434782608695652,24.666666666666668,23.0
MJ Santner,Rajasthan Royals,66,2,56,9.333333333333334,7.071428571428571,33.0,28.0
MJ Santner,Royal Challengers Bengaluru,129,3,98,16.333333333333332,7.89795918367347,43.0,32.666666666666664
MJ Santner,Sunrisers Hyderabad,63,1,48,8.0,7.875,63.0,48.0
MJ Suthar,Royal Challengers Bengaluru,26,0,12,2.0,13.0,26.0,12.0
MK Lomror,Delhi Capitals,18,0,12,2.0,9.0,18.0,12.0
MK Lomror,Gujarat Titans,11,0,6,1.0,11.0,11.0,6.0
MK Lomror,Lucknow Super Giants,4,0,6,1.0,4.0,4.0,6.0
MK Lomror,Punjab Kings,26,0,18,3.0,8.666666666666666,26.0,18.0
MK Lomror,Royal Challengers Bengaluru,13,0,13,2.1666666666666665,6.0,13.0,13.0
MK Lomror,Sunrisers Hyderabad,55,1,39,6.5,8.461538461538462,55.0,39.0
MK Tiwary,Chennai Super Kings,11,0,6,1.0,11.0,11.0,6.0
MK Tiwary,Mumbai Indians,11,1,7,1.1666666666666667,9.428571428571429,11.0,7.0
MK Tiwary,Punjab Kings,9,0,7,1.1666666666666667,7.7142857142857135,9.0,7.0
MK Tiwary,Rajasthan Royals,28,0,12,2.0,14.0,28.0,12.0
MK Tiwary,Royal Challengers Bengaluru,14,0,6,1.0,14.0,14.0,6.0
MK Tiwary,Sunrisers Hyderabad,10,0,7,1.1666666666666667,8.571428571428571,10.0,7.0
MM Ali,Chennai Super Kings,79,3,73,12.166666666666666,6.493150684931507,26.333333333333332,24.333333333333332
MM Ali,Delhi Capitals,173,7,174,29.0,5.9655172413793105,24.714285714285715,24.857142857142858
MM Ali,Gujarat Titans,55,1,42,7.0,7.857142857142857,55.0,42.0
MM Ali,Kolkata Knight Riders,64,1,36,6.0,10.666666666666666,64.0,36.0
MM Ali,Lucknow Super Giants,79,6,73,12.166666666666666,6.493150684931507,13.166666666666666,12.166666666666666
MM Ali,Mumbai Indians,75,4,71,11.833333333333334,6.338028169014084,18.75,17.75
MM Ali,Punjab Kings,111,4,98,16.333333333333332,6.795918367346939,27.75,24.5
MM Ali,Rajasthan Royals,188,9,142,23.666666666666668,7.943661971830985,20.88888888888889,15.777777777777779
MM Ali,Royal Challengers Bengaluru,60,3,51,8.5,7.0588235294117645,20.0,17.0
MM Ali,Sunrisers Hyderabad,145,3,109,18.166666666666668,7.981651376146789,48.333333333333336,36.333333333333336
MM Patel,Chennai Super Kings,257,9,178,29.666666666666668,8.662921348314606,28.555555555555557,19.77777777777778
MM Patel,Delhi Capitals,251,10,222,37.0,6.783783783783784,25.1,22.2
MM Patel,Kolkata Knight Riders,197,11,182,30.333333333333332,6.4945054945054945,17.90909090909091,16.545454545454547
MM Patel,Mumbai Indians,78,3,66,11.0,7.090909090909091,26.0,22.0
MM Patel,Other,103,7,105,17.5,5.885714285714286,14.714285714285714,15.0
MM Patel,Punjab Kings,261,11,195,32.5,8.03076923076923,23.727272727272727,17.727272727272727
MM Patel,Rajasthan Royals,69,6,65,10.833333333333334,6.369230769230769,11.5,10.833333333333334
MM Patel,Royal Challengers Bengaluru,236,10,186,31.0,7.612903225806452,23.6,18.6
MM Patel,Sunrisers Hyderabad,246,7,183,30.5,8.065573770491802,35.142857142857146,26.142857142857142
MM Sharma,Chennai Super Kings,236,11,160,26.666666666666668,8.85,21.454545454545453,14.545454545454545
MM Sharma,Delhi Capitals,360,14,266,44.333333333333336,8.120300751879698,25.714285714285715,19.0
MM Sharma,Gujarat Titans,28,0,12,2.0,14.0,28.0,12.0
MM Sharma,Kolkata Knight Riders,306,9,232,38.666666666666664,7.913793103448277,34.0,25.77777777777778
MM Sharma,Lucknow Super Giants,122,6,89,14.833333333333334,8.224719101123595,20.333333333333332,14.833333333333334
MM Sharma,Mumbai Indians,667,33,459,76.5,8.718954248366012,20.21212121212121,13.909090909090908
MM Sharma,Other,137,7,114,19.0,7.2105263157894735,19.571428571428573,16.285714285714285
MM Sharma,Punjab Kings,340,12,232,38.666666666666664,8.793103448275863,28.333333333333332,19.333333333333332
MM Sharma,Rajasthan Royals,272,9,212,35.333333333333336,7.698113207547169,30.22222222222222,23.555555555555557
MM Sharma,Rising Pune Supergiants,102,4,79,13.166666666666666,7.746835443037975,25.5,19.75
MM Sharma,Royal Challengers Bengaluru,480,7,298,49.666666666666664,9.664429530201343,68.57142857142857,42.57142857142857
MM Sharma,Sunrisers Hyderabad,463,22,318,53.0,8.735849056603774,21.045454545454547,14.454545454545455
MN Samuels,Chennai Super Kings,68,3,49,8.166666666666666,8.326530612244898,22.666666666666668,16.333333333333332
MN Samuels,Mumbai Indians,21,1,25,4.166666666666667,5.04,21.0,25.0
MN Samuels,Other,22,0,12,2.0,11.0,22.0,12.0
MN Samuels,Punjab Kings,50,1,46,7.666666666666667,6.521739130434782,50.0,46.0
MN Samuels,Rising Pune Supergiants,12,0,6,1.0,12.0,12.0,6.0
MN Samuels,Royal Challengers Bengaluru,5,1,12,2.0,2.5,5.0,12.0
MN Samuels,Sunrisers Hyderabad,106,3,69,11.5,9.217391304347826,35.333333333333336,23.0
MP Stoinis,Chennai Super Kings,139,1,89,14.833333333333334,9.370786516853933,139.0,89.0
MP Stoinis,Delhi Capitals,116,3,72,12.0,9.666666666666666,38.666666666666664,24.0
MP Stoinis,Gujarat Titans,71,2,36,6.0,11.833333333333334,35.5,18.0
MP Stoinis,Kolkata Knight Riders,246,8,144,24.0,10.25,30.75,18.0
MP Stoinis,Lucknow Super Giants,32,0,20,3.3333333333333335,9.6,32.0,20.0
MP Stoinis,Mumbai Indians,252,14,169,28.166666666666668,8.946745562130177,18.0,12.071428571428571
MP Stoinis,Other,62,1,43,7.166666666666667,8.651162790697674,62.0,43.0
MP Stoinis,Punjab Kings,83,4,58,9.666666666666666,8.586206896551724,20.75,14.5
MP Stoinis,Rajasthan Royals,175,6,115,19.166666666666668,9.130434782608695,29.166666666666668,19.166666666666668
MP Stoinis,Rising Pune Supergiants,28,1,21,3.5,8.0,28.0,21.0
MP Stoinis,Royal Challengers Bengaluru,145,1,76,12.666666666666666,11.447368421052632,145.0,76.0
MP Stoinis,Sunrisers Hyderabad,117,3,86,14.333333333333334,8.162790697674419,39.0,28.666666666666668
MP Yadav,Gujarat Titans,13,0,6,1.0,13.0,13.0,6.0
MP Yadav,Mumbai Indians,71,3,50,8.333333333333334,8.52,23.666666666666668,16.666666666666668
MP Yadav,Punjab Kings,87,3,49,8.166666666666666,10.653061224489797,29.0,16.333333333333332
MP Yadav,Royal Challengers Bengaluru,14,3,24,4.0,3.5,4.666666666666667,8.0
MR Marsh,Chennai Super Kings,108,6,80,13.333333333333334,8.1,18.0,13.333333333333334
MR Marsh,Delhi Capitals,30,2,26,4.333333333333333,6.923076923076923,15.0,13.0
MR Marsh,Gujarat Titans,24,1,20,3.3333333333333335,7.199999999999999,24.0,20.0
MR Marsh,Kolkata Knight Riders,69,3,48,8.0,8.625,23.0,16.0
MR Marsh,Mumbai Indians,52,3,50,8.333333333333334,6.239999999999999,17.333333333333332,16.666666666666668
MR Marsh,Other,10,0,6,1.0,10.0,10.0,6.0
MR Marsh,Punjab Kings,155,2,102,17.0,9.117647058823529,77.5,51.0
MR Marsh,Rajasthan Royals,35,2,24,4.0,8.75,17.5,12.0
MR Marsh,Royal Challengers Bengaluru,138,6,81,13.5,10.222222222222221,23.0,13.5
MR Marsh,Sunrisers Hyderabad,174,12,156,26.0,6.6923076923076925,14.5,13.0
MS Gony,Chennai Super Kings,83,0,37,6.166666666666667,13.45945945945946,83.0,37.0
MS Gony,Delhi Capitals,142,3,99,16.5,8.606060606060606,47.333333333333336,33.0
MS Gony,Kolkata Knight Riders,140,4,108,18.0,7.777777777777778,35.0,27.0
MS Gony,Mumbai Indians,124,4,97,16.166666666666668,7.6701030927835046,31.0,24.25
MS Gony,Other,78,3,67,11.166666666666666,6.985074626865672,26.0,22.333333333333332
MS Gony,Punjab Kings,217,5,143,23.833333333333332,9.104895104895105,43.4,28.6
MS Gony,Rajasthan Royals,135,2,97,16.166666666666668,8.350515463917525,67.5,48.5
MS Gony,Royal Challengers Bengaluru,288,12,204,34.0,8.470588235294118,24.0,17.0
MS Gony,Sunrisers Hyderabad,80,4,73,12.166666666666666,6.575342465753425,20.0,18.25
MW Short,Gujarat Titans,8,0,6,1.0,8.0,8.0,6.0
MW Short,Lucknow Super Giants,10,0,12,2.0,5.0,10.0,12.0
MW Short,Mumbai Indians,7,0,7,1.1666666666666667,6.0,7.0,7.0
MW Short,Rajasthan Royals,1,0,1,0.16666666666666666,6.0,1.0,1.0
Mandeep Singh,Kolkata Knight Riders,18,0,6,1.0,18.0,18.0,6.0
Mandeep Singh,Rajasthan Royals,8,0,6,1.0,8.0,8.0,6.0
Mashrafe Mortaza,Sunrisers Hyderabad,58,0,28,4.666666666666667,12.428571428571427,58.0,28.0
Mayank Dagar,Chennai Super Kings,27,0,30,5.0,5.4,27.0,30.0
Mayank Dagar,Kolkata Knight Riders,23,1,17,2.8333333333333335,8.117647058823529,23.0,17.0
Mayank Dagar,Lucknow Super Giants,23,0,13,2.1666666666666665,10.615384615384617,23.0,13.0
Mayank Dagar,Mumbai Indians,37,1,24,4.0,9.25,37.0,24.0
Mayank Dagar,Punjab Kings,34,0,18,3.0,11.333333333333334,34.0,18.0
Mayank Dagar,Rajasthan Royals,34,0,12,2.0,17.0,34.0,12.0
Mayank Dagar,Royal Challengers Bengaluru,25,0,24,4.0,6.25,25.0,24.0
Mohammad Asif,Chennai Super Kings,67,2,49,8.166666666666666,8.204081632653061,33.5,24.5
Mohammad Asif,Mumbai Indians,46,1,27,4.5,10.222222222222221,46.0,27.0
Mohammad Asif,Punjab Kings,39,2,25,4.166666666666667,9.36,19.5,12.5
Mohammad Asif,Rajasthan Royals,32,1,24,4.0,8.0,32.0,24.0
Mohammad Asif,Royal Challengers Bengaluru,42,0,24,4.0,10.5,42.0,24.0
Mohammad Asif,Sunrisers Hyderabad,70,2,50,8.333333333333334,8.399999999999999,35.0,25.0
Mohammad Hafeez,Chennai Super Kings,16,0,13,2.1666666666666665,7.384615384615385,16.0,13.0
Mohammad Hafeez,Mumbai Indians,16,0,7,1.1666666666666667,13.714285714285714,16.0,7.0
Mohammad Hafeez,Punjab Kings,28,1,18,3.0,9.333333333333334,28.0,18.0
Mohammad Hafeez,Sunrisers Hyderabad,8,1,25,4.166666666666667,1.92,8.0,25.0
Mohammad Nabi,Chennai Super Kings,19,0,18,3.0,6.333333333333333,19.0,18.0
Mohammad Nabi,Delhi Capitals,87,3,72,12.0,7.25,29.0,24.0
Mohammad Nabi,Kolkata Knight Riders,55,2,50,8.333333333333334,6.6,27.5,25.0
Mohammad Nabi,Lucknow Super Giants,16,1,8,1.3333333333333333,12.0,16.0,8.0
Mohammad Nabi,Mumbai Indians,106,4,108,18.0,5.888888888888889,26.5,27.0
Mohammad Nabi,Other,17,0,18,3.0,5.666666666666667,17.0,18.0
Mohammad Nabi,Punjab Kings,122,1,77,12.833333333333334,9.506493506493506,122.0,77.0
Mohammad Nabi,Rajasthan Royals,51,0,24,4.0,12.75,51.0,24.0
Mohammad Nabi,Royal Challengers Bengaluru,44,4,44,7.333333333333333,6.0,11.0,11.0
Mohammed Shami,Chennai Super Kings,425,14,341,56.833333333333336,7.478005865102639,30.357142857142858,24.357142857142858
Mohammed Shami,Delhi Capitals,325,18,270,45.0,7.222222222222222,18.055555555555557,15.0
Mohammed Shami,Gujarat Titans,112,3,68,11.333333333333334,9.88235294117647,37.333333333333336,22.666666666666668
Mohammed Shami,Kolkata Knight Riders,479,17,387,64.5,7.426356589147287,28.176470588235293,22.764705882352942
Mohammed Shami,Lucknow Super Giants,122,6,105,17.5,6.9714285714285715,20.333333333333332,17.5
Mohammed Shami,Mumbai Indians,491,14,344,57.333333333333336,8.563953488372093,35.07142857142857,24.571428571428573
Mohammed Shami,Other,107,2,68,11.333333333333334,9.441176470588236,53.5,34.0
Mohammed Shami,Punjab Kings,342,6,188,31.333333333333332,10.914893617021278,57.0,31.333333333333332
Mohammed Shami,Rajasthan Royals,499,20,351,58.5,8.52991452991453,24.95,17.55
Mohammed Shami,Rising Pune Supergiants,99,2,53,8.833333333333334,11.20754716981132,49.5,26.5
Mohammed Shami,Royal Challengers Bengaluru,479,15,319,53.166666666666664,9.009404388714733,31.933333333333334,21.266666666666666
Mohammed Shami,Sunrisers Hyderabad,407,20,334,55.666666666666664,7.311377245508982,20.35,16.7
Mohammed Siraj,Chennai Super Kings,364,3,244,40.666666666666664,8.950819672131148,121.33333333333333,81.33333333333333
Mohammed Siraj,Delhi Capitals,558,19,370,61.666666666666664,9.04864864864865,29.36842105263158,19.473684210526315
Mohammed Siraj,Gujarat Titans,130,5,107,17.833333333333332,7.289719626168225,26.0,21.4
Mohammed Siraj,Kolkata Knight Riders,440,15,341,56.833333333333336,7.741935483870967,29.333333333333332,22.733333333333334
Mohammed Siraj,Lucknow Super Giants,271,8,204,34.0,7.970588235294118,33.875,25.5
Mohammed Siraj,Mumbai Indians,458,13,338,56.333333333333336,8.1301775147929,35.23076923076923,26.0
Mohammed Siraj,Other,32,4,24,4.0,8.0,8.0,6.0
Mohammed Siraj,Punjab Kings,426,13,262,43.666666666666664,9.755725190839696,32.76923076923077,20.153846153846153
Mohammed Siraj,Rajasthan Royals,426,14,314,52.333333333333336,8.140127388535031,30.428571428571427,22.428571428571427
Mohammed Siraj,Rising Pune Supergiants,42,0,24,4.0,10.5,42.0,24.0
Mohammed Siraj,Royal Challengers Bengaluru,19,3,25,4.166666666666667,4.56,6.333333333333333,8.333333333333334
Mohammed Siraj,Sunrisers Hyderabad,317,15,285,47.5,6.673684210526316,21.133333333333333,19.0
Mohit Rathee,Sunrisers Hyderabad,29,0,12,2.0,14.5,29.0,12.0
Mohsin Khan,Chennai Super Kings,87,2,51,8.5,10.235294117647058,43.5,25.5
Mohsin Khan,Delhi Capitals,64,5,74,12.333333333333334,5.189189189189189,12.8,14.8
Mohsin Khan,Gujarat Titans,78,2,56,9.333333333333334,8.357142857142856,39.0,28.0
Mohsin Khan,Kolkata Knight Riders,98,6,87,14.5,6.758620689655173,16.333333333333332,14.5
Mohsin Khan,Mumbai Indians,158,6,114,19.0,8.31578947368421,26.333333333333332,19.0
Mohsin Khan,Punjab Kings,58,5,51,8.5,6.823529411764706,11.6,10.2
Mohsin Khan,Rajasthan Royals,140,1,74,12.333333333333334,11.35135135135135,140.0,74.0
Mohsin Khan,Royal Challengers Bengaluru,25,1,25,4.166666666666667,6.0,25.0,25.0
Monu Kumar,Royal Challengers Bengaluru,20,0,16,2.6666666666666665,7.5,20.0,16.0
Mujeeb Ur Rahman,Chennai Super Kings,18,0,18,3.0,6.0,18.0,18.0
Mujeeb Ur Rahman,Delhi Capitals,89,4,74,12.333333333333334,7.216216216216216,22.25,18.5
Mujeeb Ur Rahman,Gujarat Titans,28,1,13,2.1666666666666665,12.923076923076923,28.0,13.0
Mujeeb Ur Rahman,Kolkata Knight Riders,104,1,64,10.666666666666666,9.75,104.0,64.0
Mujeeb Ur Rahman,Mumbai Indians,66,4,51,8.5,7.764705882352941,16.5,12.75
Mujeeb Ur Rahman,Rajasthan Royals,103,7,94,15.666666666666666,6.574468085106383,14.714285714285714,13.428571428571429
Mujeeb Ur Rahman,Royal Challengers Bengaluru,29,1,24,4.0,7.25,29.0,24.0
Mujeeb Ur Rahman,Sunrisers Hyderabad,183,2,127,21.166666666666668,8.645669291338582,91.5,63.5
Mukesh Choudhary,Delhi Capitals,72,2,42,7.0,10.285714285714286,36.0,21.0
Mukesh Choudhary,Gujarat Titans,46,1,37,6.166666666666667,7.459459459459459,46.0,37.0
Mukesh Choudhary,Lucknow Super Giants,39,0,24,4.0,9.75,39.0,24.0
Mukesh Choudhary,Mumbai Indians,42,6,46,7.666666666666667,5.478260869565217,7.0,7.666666666666667
Mukesh Choudhary,Punjab Kings,109,2,66,11.0,9.909090909090908,54.5,33.0
Mukesh Choudhary,Rajasthan Royals,41,0,24,4.0,10.25,41.0,24.0
Mukesh Choudhary,Royal Challengers Bengaluru,70,1,39,6.5,10.76923076923077,70.0,39.0
Mukesh Choudhary,Sunrisers Hyderabad,103,5,56,9.333333333333334,11.035714285714285,20.6,11.2
Mukesh Kumar,Chennai Super Kings,94,4,69,11.5,8.173913043478262,23.5,17.25
Mukesh Kumar,Gujarat Titans,192,7,121,20.166666666666668,9.520661157024794,27.428571428571427,17.285714285714285
Mukesh Kumar,Kolkata Knight Riders,51,1,42,7.0,7.285714285714286,51.0,42.0
Mukesh Kumar,Lucknow Super Giants,180,7,133,22.166666666666668,8.120300751879698,25.714285714285715,19.0
Mukesh Kumar,Mumbai Indians,201,10,104,17.333333333333332,11.596153846153847,20.1,10.4
Mukesh Kumar,Punjab Kings,104,3,59,9.833333333333334,10.576271186440678,34.666666666666664,19.666666666666668
Mukesh Kumar,Rajasthan Royals,146,5,86,14.333333333333334,10.186046511627907,29.2,17.2
Mukesh Kumar,Royal Challengers Bengaluru,130,3,80,13.333333333333334,9.75,43.333333333333336,26.666666666666668
Mukesh Kumar,Sunrisers Hyderabad,139,1,71,11.833333333333334,11.746478873239436,139.0,71.0
Musheer Khan,Royal Challengers Bengaluru,27,1,12,2.0,13.5,27.0,12.0
Mustafizur Rahman,Chennai Super Kings,127,2,75,12.5,10.16,63.5,37.5
Mustafizur Rahman,Delhi Capitals,220,7,176,29.333333333333332,7.5,31.428571428571427,25.142857142857142
Mustafizur Rahman,Gujarat Titans,77,5,67,11.166666666666666,6.895522388059702,15.4,13.4
Mustafizur Rahman,Kolkata Knight Riders,203,8,199,33.166666666666664,6.120603015075377,25.375,24.875
Mustafizur Rahman,Lucknow Super Giants,157,2,100,16.666666666666668,9.42,78.5,50.0
Mustafizur Rahman,Mumbai Indians,274,9,173,28.833333333333332,9.502890173410405,30.444444444444443,19.22222222222222
Mustafizur Rahman,Other,36,3,48,8.0,4.5,12.0,16.0
Mustafizur Rahman,Punjab Kings,199,7,177,29.5,6.745762711864407,28.428571428571427,25.285714285714285
Mustafizur Rahman,Rajasthan Royals,78,2,49,8.166666666666666,9.551020408163266,39.0,24.5
Mustafizur Rahman,Rising Pune Supergiants,47,0,38,6.333333333333333,7.421052631578948,47.0,38.0
Mustafizur Rahman,Royal Challengers Bengaluru,324,10,206,34.333333333333336,9.436893203883495,32.4,20.6
Mustafizur Rahman,Sunrisers Hyderabad,107,10,111,18.5,5.783783783783784,10.7,11.1
N Burger,Chennai Super Kings,47,3,46,7.666666666666667,6.130434782608695,15.666666666666666,15.333333333333334
N Burger,Delhi Capitals,29,2,18,3.0,9.666666666666666,14.5,9.0
N Burger,Gujarat Titans,29,1,19,3.1666666666666665,9.157894736842106,29.0,19.0
N Burger,Lucknow Super Giants,30,1,18,3.0,10.0,30.0,18.0
N Burger,Mumbai Indians,53,4,38,6.333333333333333,8.368421052631579,13.25,9.5
N Burger,Royal Challengers Bengaluru,65,1,45,7.5,8.666666666666666,65.0,45.0
N Burger,Sunrisers Hyderabad,31,0,24,4.0,7.75,31.0,24.0
N Rana,Chennai Super Kings,16,0,7,1.1666666666666667,13.714285714285714,16.0,7.0
N Rana,Delhi Capitals,54,3,54,9.0,6.0,18.0,18.0
N Rana,Gujarat Titans,14,0,6,1.0,14.0,14.0,6.0
N Rana,Kolkata Knight Riders,9,0,6,1.0,9.0,9.0,6.0
N Rana,Lucknow Super Giants,12,0,12,2.0,6.0,12.0,12.0
N Rana,Mumbai Indians,22,0,19,3.1666666666666665,6.947368421052632,22.0,19.0
N Rana,Punjab Kings,29,2,25,4.166666666666667,6.959999999999999,14.5,12.5
N Rana,Rajasthan Royals,50,2,24,4.0,12.5,25.0,12.0
N Rana,Royal Challengers Bengaluru,41,3,26,4.333333333333333,9.461538461538462,13.666666666666666,8.666666666666666
N Rana,Sunrisers Hyderabad,23,0,18,3.0,7.666666666666667,23.0,18.0
N Thushara,Delhi Capitals,56,0,26,4.333333333333333,12.923076923076923,56.0,26.0
N Thushara,Kolkata Knight Riders,73,4,48,8.0,9.125,18.25,12.0
N Thushara,Lucknow Super Giants,84,5,78,13.0,6.461538461538462,16.8,15.6
N Thushara,Rajasthan Royals,28,0,18,3.0,9.333333333333334,28.0,18.0
N Thushara,Sunrisers Hyderabad,42,0,28,4.666666666666667,9.0,42.0,28.0
N Wadhera,Lucknow Super Giants,13,0,12,2.0,6.5,13.0,12.0
N Wadhera,Royal Challengers Bengaluru,9,0,5,0.8333333333333334,10.799999999999999,9.0,5.0
NA Saini,Sunrisers Hyderabad,34,0,15,2.5,13.6,34.0,15.0
NB Singh,Punjab Kings,7,1,12,2.0,3.5,7.0,12.0
NB Singh,Royal Challengers Bengaluru,8,0,13,2.1666666666666665,3.6923076923076925,8.0,13.0
ND Doshi,Chennai Super Kings,24,0,12,2.0,12.0,24.0,12.0
ND Doshi,Kolkata Knight Riders,23,0,12,2.0,11.5,23.0,12.0
ND Doshi,Other,15,1,8,1.3333333333333333,11.25,15.0,8.0
ND Doshi,Sunrisers Hyderabad,17,1,25,4.166666666666667,4.08,17.0,25.0
NJ Rimmington,Other,19,0,18,3.0,6.333333333333333,19.0,18.0
NL McCullum,Chennai Super Kings,12,0,12,2.0,6.0,12.0,12.0
NL McCullum,Rajasthan Royals,22,0,18,3.0,7.333333333333333,22.0,18.0
NLTC Perera,Chennai Super Kings,77,4,50,8.333333333333334,9.24,19.25,12.5
NLTC Perera,Delhi Capitals,100,4,80,13.333333333333334,7.5,25.0,20.0
NLTC Perera,Kolkata Knight Riders,138,4,96,16.0,8.625,34.5,24.0
NLTC Perera,Mumbai Indians,184,0,103,17.166666666666668,10.718446601941746,184.0,103.0
NLTC Perera,Other,98,7,80,13.333333333333334,7.35,14.0,11.428571428571429
NLTC Perera,Punjab Kings,117,2,85,14.166666666666666,8.258823529411766,58.5,42.5
NLTC Perera,Rajasthan Royals,84,3,72,12.0,7.0,28.0,24.0
NLTC Perera,Royal Challengers Bengaluru,130,5,89,14.833333333333334,8.764044943820224,26.0,17.8
